"","domainID","plotID","siteID","subsampleID","date2","Year","Month","Day","Time","totalWeight","subsampleWeight","nobycatch","individualCount","genus","scientificName","totalsub","percent","totalCount","totalSpeciesCount","doy"
"130","D18","BARR_042","BARR","BARR_042.20190717.1744.S.01",2019-07-18,"2019","07","18","01:44Z",0.004,0.004,0.004,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,161695,1,199
"131","D18","BARR_043","BARR","BARR_043.20190717.1752.S.01",2019-07-18,"2019","07","18","01:52Z",0.006,0.006,0.004,2,"Aedes","Aedes nigripes",161695,1.23689662636445e-05,107796.666666667,1.33333333333333,199
"132","D18","BARR_048","BARR","BARR_048.20190717.1759.S.01",2019-07-18,"2019","07","18","01:59Z",0.014,0.014,0.01,5,"Aedes","Aedes nigripes",161695,3.09224156591113e-05,115496.428571429,3.57142857142857,199
"133","D18","BARR_045","BARR","BARR_045.20190717.1805.S.01",2019-07-18,"2019","07","18","02:05Z",0.008,0.008,0.006,3,"Aedes","Aedes nigripes",161695,1.85534493954668e-05,121271.25,2.25,199
"134","D18","BARR_050","BARR","BARR_050.20190717.1811.S.01",2019-07-18,"2019","07","18","02:11Z",0.06,0.06,0.05,25,"Aedes","Aedes nigripes",161695,0.000154612078295556,134745.833333333,20.8333333333333,199
"135","D18","BARR_050","BARR","BARR_050.20190717.1811.S.01",2019-07-18,"2019","07","18","02:11Z",0.06,0.06,0.05,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,134745.833333333,0.833333333333333,199
"136","D18","BARR_041","BARR","BARR_041.20190814.0903.S.01",2019-08-14,"2019","08","14","17:03Z",0.002,0.002,0.002,1,"Aedes","Aedes sp.",161695,6.18448313182226e-06,161695,1,226
"137","D18","TOOL_079","TOOL","TOOL_079.20170719.0809.S.01",2017-07-19,"2017","07","19","16:09Z",13.2,0.72,13.16,75,"Aedes","Aedes sp.",161695,0.000463836234886669,2955425.27777778,1370.83333333333,200
"138","D18","TOOL_079","TOOL","TOOL_079.20170719.0809.S.01",2017-07-19,"2017","07","19","16:09Z",13.2,0.72,13.16,125,"Aedes","Aedes hexodontus",161695,0.000773060391477782,2955425.27777778,2284.72222222222,200
"139","D18","TOOL_080","TOOL","TOOL_080.20170719.0815.S.01",2017-07-19,"2017","07","19","16:15Z",12.04,0.74,12,46,"Aedes","Aedes hexodontus",161695,0.000284486224063824,2622081.08108108,745.945945945946,200
"140","D18","TOOL_080","TOOL","TOOL_080.20170719.0815.S.01",2017-07-19,"2017","07","19","16:15Z",12.04,0.74,12,154,"Aedes","Aedes sp.",161695,0.000952410402300628,2622081.08108108,2497.2972972973,200
"141","D18","TOOL_081","TOOL","TOOL_081.20170719.0840.S.01",2017-07-19,"2017","07","19","16:40Z",22.235,0.74,22.115,73,"Aedes","Aedes hexodontus",161695,0.000451467268623025,4832276.92567568,2181.61486486486,200
"142","D18","TOOL_081","TOOL","TOOL_081.20170719.0840.S.01",2017-07-19,"2017","07","19","16:40Z",22.235,0.74,22.115,127,"Aedes","Aedes sp.",161695,0.000785429357741427,4832276.92567568,3795.41216216216,200
"143","D18","TOOL_089","TOOL","TOOL_089.20170719.0854.S.01",2017-07-19,"2017","07","19","16:54Z",44.73,0.69,44.685,91,"Aedes","Aedes sp.",161695,0.000562787964995825,10471508.8043478,5893.23913043478,200
"144","D18","TOOL_089","TOOL","TOOL_089.20170719.0854.S.01",2017-07-19,"2017","07","19","16:54Z",44.73,0.69,44.685,109,"Aedes","Aedes hexodontus",161695,0.000674108661368626,10471508.8043478,7058.9347826087,200
"145","D18","TOOL_088","TOOL","TOOL_088.20170719.0904.S.01",2017-07-19,"2017","07","19","17:04Z",40.16,0.775,40.12,42,"Aedes","Aedes sp.",161695,0.000259748291536535,8370585.03225806,2174.24516129032,200
"146","D18","TOOL_088","TOOL","TOOL_088.20170719.0904.S.01",2017-07-19,"2017","07","19","17:04Z",40.16,0.775,40.12,158,"Aedes","Aedes hexodontus",161695,0.000977148334827917,8370585.03225806,8179.30322580645,200
"147","D18","TOOL_040","TOOL","TOOL_040.20170719.0921.S.01",2017-07-19,"2017","07","19","17:21Z",36.355,0.825,36.195,57,"Aedes","Aedes hexodontus",161695,0.000352515538513869,7094000.63636364,2500.74545454546,200
"148","D18","TOOL_040","TOOL","TOOL_040.20170719.0921.S.01",2017-07-19,"2017","07","19","17:21Z",36.355,0.825,36.195,143,"Aedes","Aedes sp.",161695,0.000884381087850583,7094000.63636364,6273.8,200
"149","D18","TOOL_039","TOOL","TOOL_039.20170719.0928.S.01",2017-07-19,"2017","07","19","17:28Z",43.285,0.835,43.17,86,"Aedes","Aedes hexodontus",161695,0.000531865549336714,8359728.32335329,4446.25149700599,200
"150","D18","TOOL_039","TOOL","TOOL_039.20170719.0928.S.01",2017-07-19,"2017","07","19","17:28Z",43.285,0.835,43.17,114,"Aedes","Aedes sp.",161695,0.000705031077027737,8359728.32335329,5893.86826347305,200
"151","D18","TOOL_087","TOOL","TOOL_087.20170719.0944.S.01",2017-07-19,"2017","07","19","17:44Z",52.625,0.815,52.52,169,"Aedes","Aedes sp.",161695,0.00104517764927796,10419903.5582822,10890.6503067485,200
"152","D18","TOOL_087","TOOL","TOOL_087.20170719.0944.S.01",2017-07-19,"2017","07","19","17:44Z",52.625,0.815,52.52,31,"Aedes","Aedes hexodontus",161695,0.00019171897708649,10419903.5582822,1997.69325153374,200
"153","D18","TOOL_082","TOOL","TOOL_082.20170719.1006.S.01",2017-07-19,"2017","07","19","18:06Z",14.19,0.675,14.115,78,"Aedes","Aedes hexodontus",161695,0.000482389684282136,3381222.11111111,1631.06666666667,200
"154","D18","TOOL_082","TOOL","TOOL_082.20170719.1006.S.01",2017-07-19,"2017","07","19","18:06Z",14.19,0.675,14.115,122,"Aedes","Aedes sp.",161695,0.000754506942082315,3381222.11111111,2551.15555555556,200
"155","D18","TOOL_083","TOOL","TOOL_083.20170719.1037.S.01",2017-07-19,"2017","07","19","18:37Z",15.18,0.615,15.1,59,"Aedes","Aedes hexodontus",161695,0.000364884504777513,3970072.35772358,1448.61788617886,200
"156","D18","TOOL_083","TOOL","TOOL_083.20170719.1037.S.01",2017-07-19,"2017","07","19","18:37Z",15.18,0.615,15.1,141,"Aedes","Aedes sp.",161695,0.000872012121586938,3970072.35772358,3461.9512195122,200
"157","D18","TOOL_079","TOOL","TOOL_079.20170719.1657.S.01",2017-07-20,"2017","07","20","00:57Z",1.355,0.86,1.295,17,"Aedes","Aedes sp.",161695,0.000105136213240978,243482.587209302,25.5988372093023,201
"158","D18","TOOL_079","TOOL","TOOL_079.20170719.1657.S.01",2017-07-20,"2017","07","20","00:57Z",1.355,0.86,1.295,183,"Aedes","Aedes hexodontus",161695,0.00113176041312347,243482.587209302,275.563953488372,201
"159","D18","TOOL_080","TOOL","TOOL_080.20170719.1707.S.01",2017-07-20,"2017","07","20","01:07Z",0.5,0.5,0,NA,NA,NA,NA,NA,NA,NA,201
"160","D18","TOOL_081","TOOL","TOOL_081.20170719.1729.S.01",2017-07-20,"2017","07","20","01:29Z",5.25,0.65,5.17,22,"Aedes","Aedes sp.",161695,0.00013605862890009,1286097.15384615,174.984615384615,201
"161","D18","TOOL_081","TOOL","TOOL_081.20170719.1729.S.01",2017-07-20,"2017","07","20","01:29Z",5.25,0.65,5.17,177,"Aedes","Aedes hexodontus",161695,0.00109465351433254,1286097.15384615,1407.83076923077,201
"162","D18","TOOL_081","TOOL","TOOL_081.20170719.1729.S.01",2017-07-20,"2017","07","20","01:29Z",5.25,0.65,5.17,1,"Aedes","Aedes nigripes",161695,6.18448313182226e-06,1286097.15384615,7.95384615384615,201
"163","D18","TOOL_089","TOOL","TOOL_089.20170719.1739.S.01",2017-07-20,"2017","07","20","01:39Z",7.09,0.735,7.065,135,"Aedes","Aedes hexodontus",161695,0.000834905222796005,1554251.93877551,1297.65306122449,201
"164","D18","TOOL_089","TOOL","TOOL_089.20170719.1739.S.01",2017-07-20,"2017","07","20","01:39Z",7.09,0.735,7.065,65,"Aedes","Aedes sp.",161695,0.000401991403568447,1554251.93877551,624.795918367347,201
"165","D18","TOOL_088","TOOL","TOOL_088.20170719.1749.S.01",2017-07-20,"2017","07","20","01:49Z",9.61,0.75,9.51,125,"Aedes","Aedes sp.",161695,0.000773060391477782,2050292.6,1585,201
"166","D18","TOOL_088","TOOL","TOOL_088.20170719.1749.S.01",2017-07-20,"2017","07","20","01:49Z",9.61,0.75,9.51,75,"Aedes","Aedes hexodontus",161695,0.000463836234886669,2050292.6,951,201
"167","D18","TOOL_040","TOOL","TOOL_040.20170719.1807.S.01",2017-07-20,"2017","07","20","02:07Z",2.775,0.925,2.425,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,423903.108108108,2.62162162162162,201
"168","D18","TOOL_040","TOOL","TOOL_040.20170719.1807.S.01",2017-07-20,"2017","07","20","02:07Z",2.775,0.925,2.425,104,"Aedes","Aedes hexodontus",161695,0.000643186245709515,423903.108108108,272.648648648649,201
"169","D18","TOOL_040","TOOL","TOOL_040.20170719.1807.S.01",2017-07-20,"2017","07","20","02:07Z",2.775,0.925,2.425,1,"Aedes","Aedes pullatus",161695,6.18448313182226e-06,423903.108108108,2.62162162162162,201
"170","D18","TOOL_040","TOOL","TOOL_040.20170719.1807.S.01",2017-07-20,"2017","07","20","02:07Z",2.775,0.925,2.425,94,"Aedes","Aedes sp.",161695,0.000581341414391292,423903.108108108,246.432432432432,201
"171","D18","TOOL_039","TOOL","TOOL_039.20170719.1813.S.01",2017-07-20,"2017","07","20","02:13Z",3.24,0.85,3,163,"Aedes","Aedes hexodontus",161695,0.00100807075048703,570688.235294118,575.294117647059,201
"172","D18","TOOL_039","TOOL","TOOL_039.20170719.1813.S.01",2017-07-20,"2017","07","20","02:13Z",3.24,0.85,3,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,570688.235294118,3.52941176470588,201
"173","D18","TOOL_039","TOOL","TOOL_039.20170719.1813.S.01",2017-07-20,"2017","07","20","02:13Z",3.24,0.85,3,34,"Aedes","Aedes sp.",161695,0.000210272426481957,570688.235294118,120,201
"174","D18","TOOL_039","TOOL","TOOL_039.20170719.1813.S.01",2017-07-20,"2017","07","20","02:13Z",3.24,0.85,3,2,"Aedes","Aedes pullatus",161695,1.23689662636445e-05,570688.235294118,7.05882352941177,201
"175","D18","TOOL_087","TOOL","TOOL_087.20170719.1825.S.01",2017-07-20,"2017","07","20","02:25Z",2.93,1.11,2.47,23,"Aedes","Aedes sp.",161695,0.000142243112031912,359807.792792793,51.1801801801802,201
"176","D18","TOOL_087","TOOL","TOOL_087.20170719.1825.S.01",2017-07-20,"2017","07","20","02:25Z",2.93,1.11,2.47,177,"Aedes","Aedes hexodontus",161695,0.00109465351433254,359807.792792793,393.864864864865,201
"177","D18","TOOL_082","TOOL","TOOL_082.20170719.1849.S.01",2017-07-20,"2017","07","20","02:49Z",0.7,0.7,0.195,3,"Aedes","Aedes nigripes",161695,1.85534493954668e-05,45043.6071428571,0.835714285714285,201
"178","D18","TOOL_082","TOOL","TOOL_082.20170719.1849.S.01",2017-07-20,"2017","07","20","02:49Z",0.7,0.7,0.195,12,"Aedes","Aedes sp.",161695,7.42137975818671e-05,45043.6071428571,3.34285714285714,201
"179","D18","TOOL_082","TOOL","TOOL_082.20170719.1849.S.01",2017-07-20,"2017","07","20","02:49Z",0.7,0.7,0.195,48,"Aedes","Aedes hexodontus",161695,0.000296855190327468,45043.6071428571,13.3714285714286,201
"180","D18","TOOL_083","TOOL","TOOL_083.20170719.1913.S.01",2017-07-20,"2017","07","20","03:13Z",2.105,0.65,1.975,1,"Aedes","Aedes cataphylla",161695,6.18448313182226e-06,491304.038461538,3.03846153846154,201
"181","D18","TOOL_083","TOOL","TOOL_083.20170719.1913.S.01",2017-07-20,"2017","07","20","03:13Z",2.105,0.65,1.975,30,"Aedes","Aedes sp.",161695,0.000185534493954668,491304.038461538,91.1538461538461,201
"182","D18","TOOL_083","TOOL","TOOL_083.20170719.1913.S.01",2017-07-20,"2017","07","20","03:13Z",2.105,0.65,1.975,166,"Aedes","Aedes hexodontus",161695,0.00102662419988249,491304.038461538,504.384615384615,201
"183","D18","TOOL_083","TOOL","TOOL_083.20170719.1913.S.01",2017-07-20,"2017","07","20","03:13Z",2.105,0.65,1.975,3,"Aedes","Aedes nigripes",161695,1.85534493954668e-05,491304.038461538,9.11538461538461,201
"184","D18","TOOL_079","TOOL","TOOL_079.20170720.0806.S.01",2017-07-20,"2017","07","20","16:06Z",13.475,0.83,13.425,154,"Aedes","Aedes sp.",161695,0.000952410402300628,2615367.92168675,2490.90361445783,201
"185","D18","TOOL_079","TOOL","TOOL_079.20170720.0806.S.01",2017-07-20,"2017","07","20","16:06Z",13.475,0.83,13.425,46,"Aedes","Aedes hexodontus",161695,0.000284486224063824,2615367.92168675,744.036144578313,201
"186","D18","TOOL_080","TOOL","TOOL_080.20170720.0811.S.01",2017-07-20,"2017","07","20","16:11Z",5.905,0.73,5.87,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,1300205,8.04109589041096,201
"187","D18","TOOL_080","TOOL","TOOL_080.20170720.0811.S.01",2017-07-20,"2017","07","20","16:11Z",5.905,0.73,5.87,10,"Aedes","Aedes hexodontus",161695,6.18448313182226e-05,1300205,80.4109589041096,201
"188","D18","TOOL_080","TOOL","TOOL_080.20170720.0811.S.01",2017-07-20,"2017","07","20","16:11Z",5.905,0.73,5.87,189,"Aedes","Aedes sp.",161695,0.00116886731191441,1300205,1519.76712328767,201
"189","D18","TOOL_081","TOOL","TOOL_081.20170720.0825.S.01",2017-07-20,"2017","07","20","16:25Z",29.67,0.66,29.65,53,"Aedes","Aedes hexodontus",161695,0.00032777760598658,7264025.37878788,2380.98484848485,201
"190","D18","TOOL_081","TOOL","TOOL_081.20170720.0825.S.01",2017-07-20,"2017","07","20","16:25Z",29.67,0.66,29.65,147,"Aedes","Aedes sp.",161695,0.000909119020377872,7264025.37878788,6603.86363636364,201
"191","D18","TOOL_089","TOOL","TOOL_089.20170720.0831.S.01",2017-07-20,"2017","07","20","16:31Z",11.915,0.75,11.875,93,"Aedes","Aedes sp.",161695,0.00057515693125947,2560170.83333333,1472.5,201
"192","D18","TOOL_089","TOOL","TOOL_089.20170720.0831.S.01",2017-07-20,"2017","07","20","16:31Z",11.915,0.75,11.875,107,"Aedes","Aedes hexodontus",161695,0.000661739695104982,2560170.83333333,1694.16666666667,201
"193","D18","TOOL_088","TOOL","TOOL_088.20170720.0838.S.01",2017-07-20,"2017","07","20","16:38Z",45.56,0.745,45.545,101,"Aedes","Aedes hexodontus",161695,0.000624632796314048,9885099.02684564,6174.55704697987,201
"194","D18","TOOL_088","TOOL","TOOL_088.20170720.0838.S.01",2017-07-20,"2017","07","20","16:38Z",45.56,0.745,45.545,99,"Aedes","Aedes sp.",161695,0.000612263830050404,9885099.02684564,6052.28859060403,201
"195","D18","TOOL_040","TOOL","TOOL_040.20170720.0901.S.01",2017-07-20,"2017","07","20","17:01Z",31.32,0.85,31.23,1,"Aedes","Aedes excrucians",161695,6.18448313182226e-06,5940864.52941176,36.7411764705882,201
"196","D18","TOOL_040","TOOL","TOOL_040.20170720.0901.S.01",2017-07-20,"2017","07","20","17:01Z",31.32,0.85,31.23,107,"Aedes","Aedes hexodontus",161695,0.000661739695104982,5940864.52941176,3931.30588235294,201
"197","D18","TOOL_040","TOOL","TOOL_040.20170720.0901.S.01",2017-07-20,"2017","07","20","17:01Z",31.32,0.85,31.23,92,"Aedes","Aedes sp.",161695,0.000568972448127648,5940864.52941176,3380.18823529412,201
"198","D18","TOOL_039","TOOL","TOOL_039.20170720.0907.S.01",2017-07-20,"2017","07","20","17:07Z",37.83,0.795,37.785,1,"Aedes","Aedes punctor",161695,6.18448313182226e-06,7685088.7735849,47.5283018867924,201
"199","D18","TOOL_039","TOOL","TOOL_039.20170720.0907.S.01",2017-07-20,"2017","07","20","17:07Z",37.83,0.795,37.785,83,"Aedes","Aedes sp.",161695,0.000513312099941247,7685088.7735849,3944.84905660377,201
"200","D18","TOOL_039","TOOL","TOOL_039.20170720.0907.S.01",2017-07-20,"2017","07","20","17:07Z",37.83,0.795,37.785,116,"Aedes","Aedes hexodontus",161695,0.000717400043291382,7685088.7735849,5513.28301886792,201
"201","D18","TOOL_087","TOOL","TOOL_087.20170720.0915.S.01",2017-07-20,"2017","07","20","17:15Z",32.09,0.805,32.055,59,"Aedes","Aedes hexodontus",161695,0.000364884504777513,6438674.8136646,2349.37267080745,201
"202","D18","TOOL_087","TOOL","TOOL_087.20170720.0915.S.01",2017-07-20,"2017","07","20","17:15Z",32.09,0.805,32.055,141,"Aedes","Aedes sp.",161695,0.000872012121586938,6438674.8136646,5614.60248447205,201
"203","D18","TOOL_082","TOOL","TOOL_082.20170720.0936.S.01",2017-07-20,"2017","07","20","17:36Z",16.94,1.27,16.37,159,"Aedes","Aedes hexodontus",161695,0.000983332817959739,2084210.35433071,2049.47244094488,201
"204","D18","TOOL_082","TOOL","TOOL_082.20170720.0936.S.01",2017-07-20,"2017","07","20","17:36Z",16.94,1.27,16.37,41,"Aedes","Aedes sp.",161695,0.000253563808404713,2084210.35433071,528.48031496063,201
"205","D18","TOOL_083","TOOL","TOOL_083.20170720.1007.S.01",2017-07-20,"2017","07","20","18:07Z",20.03,1.625,19.135,149,"Aedes","Aedes hexodontus",161695,0.000921487986641516,1904020.81538462,1754.53230769231,201
"206","D18","TOOL_083","TOOL","TOOL_083.20170720.1007.S.01",2017-07-20,"2017","07","20","18:07Z",20.03,1.625,19.135,51,"Aedes","Aedes sp.",161695,0.000315408639722935,1904020.81538462,600.544615384615,201
"207","D18","TOOL_079","TOOL","TOOL_079.20170803.0822.S.01",2017-08-03,"2017","08","03","16:22Z",0.24,0.24,0.03,3,"Aedes","Aedes hexodontus",161695,1.85534493954668e-05,20211.875,0.375,215
"208","D18","TOOL_079","TOOL","TOOL_079.20170803.0822.S.01",2017-08-03,"2017","08","03","16:22Z",0.24,0.24,0.03,8,"Aedes","Aedes sp.",161695,4.94758650545781e-05,20211.875,1,215
"209","D18","TOOL_080","TOOL","TOOL_080.20170803.0829.S.01",2017-08-03,"2017","08","03","16:29Z",0.09,0.09,0.015,3,"Aedes","Aedes hexodontus",161695,1.85534493954668e-05,26949.1666666667,0.5,215
"210","D18","TOOL_080","TOOL","TOOL_080.20170803.0829.S.01",2017-08-03,"2017","08","03","16:29Z",0.09,0.09,0.015,4,"Aedes","Aedes sp.",161695,2.4737932527289e-05,26949.1666666667,0.666666666666667,215
"211","D18","TOOL_081","TOOL","TOOL_081.20170803.0844.S.01",2017-08-03,"2017","08","03","16:44Z",0.09,0.09,0.015,1,"Aedes","Aedes impiger",161695,6.18448313182226e-06,26949.1666666667,0.166666666666667,215
"212","D18","TOOL_081","TOOL","TOOL_081.20170803.0844.S.01",2017-08-03,"2017","08","03","16:44Z",0.09,0.09,0.015,3,"Aedes","Aedes sp.",161695,1.85534493954668e-05,26949.1666666667,0.5,215
"213","D18","TOOL_081","TOOL","TOOL_081.20170803.0844.S.01",2017-08-03,"2017","08","03","16:44Z",0.09,0.09,0.015,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,26949.1666666667,0.166666666666667,215
"214","D18","TOOL_089","TOOL","TOOL_089.20170803.0859.S.01",2017-08-03,"2017","08","03","16:59Z",0.74,0.74,0.3,51,"Aedes","Aedes sp.",161695,0.000315408639722935,65552.027027027,20.6756756756757,215
"215","D18","TOOL_089","TOOL","TOOL_089.20170803.0859.S.01",2017-08-03,"2017","08","03","16:59Z",0.74,0.74,0.3,21,"Aedes","Aedes hexodontus",161695,0.000129874145768267,65552.027027027,8.51351351351351,215
"216","D18","TOOL_089","TOOL","TOOL_089.20170803.0859.S.01",2017-08-03,"2017","08","03","16:59Z",0.74,0.74,0.3,1,"Aedes","Aedes pullatus",161695,6.18448313182226e-06,65552.027027027,0.405405405405405,215
"217","D18","TOOL_088","TOOL","TOOL_088.20170803.0850.S.01",2017-08-03,"2017","08","03","16:50Z",0.29,0.29,0.065,11,"Aedes","Aedes hexodontus",161695,6.80293144500448e-05,36241.9827586207,2.46551724137931,215
"218","D18","TOOL_088","TOOL","TOOL_088.20170803.0850.S.01",2017-08-03,"2017","08","03","16:50Z",0.29,0.29,0.065,16,"Aedes","Aedes sp.",161695,9.89517301091561e-05,36241.9827586207,3.58620689655172,215
"219","D18","TOOL_040","TOOL","TOOL_040.20170803.0912.S.01",2017-08-03,"2017","08","03","17:12Z",2.615,2.615,0.0500000000000003,19,"Aedes","Aedes sp.",161695,0.000117505179504623,3091.68260038243,0.363288718929256,215
"220","D18","TOOL_040","TOOL","TOOL_040.20170803.0912.S.01",2017-08-03,"2017","08","03","17:12Z",2.615,2.615,0.0500000000000003,1,"Aedes","Aedes hexodontus",161695,6.18448313182226e-06,3091.68260038243,0.0191204588910135,215
"221","D18","TOOL_040","TOOL","TOOL_040.20170803.0912.S.01",2017-08-03,"2017","08","03","17:12Z",2.615,2.615,0.0500000000000003,1,"Aedes","Aedes pullatus",161695,6.18448313182226e-06,3091.68260038243,0.0191204588910135,215
"222","D18","TOOL_039","TOOL","TOOL_039.20170803.0920.S.01",2017-08-03,"2017","08","03","17:20Z",1.925,1.925,0.305,44,"Aedes","Aedes sp.",161695,0.000272117257800179,25619.2077922078,6.97142857142857,215
"223","D18","TOOL_039","TOOL","TOOL_039.20170803.0920.S.01",2017-08-03,"2017","08","03","17:20Z",1.925,1.925,0.305,2,"Aedes","Aedes impiger",161695,1.23689662636445e-05,25619.2077922078,0.316883116883117,215
"224","D18","TOOL_039","TOOL","TOOL_039.20170803.0920.S.01",2017-08-03,"2017","08","03","17:20Z",1.925,1.925,0.305,2,"Aedes","Aedes pullatus",161695,1.23689662636445e-05,25619.2077922078,0.316883116883117,215
"225","D18","TOOL_039","TOOL","TOOL_039.20170803.0920.S.01",2017-08-03,"2017","08","03","17:20Z",1.925,1.925,0.305,14,"Aedes","Aedes hexodontus",161695,8.65827638455116e-05,25619.2077922078,2.21818181818182,215
"226","D18","TOOL_087","TOOL","TOOL_087.20170803.0928.S.01",2017-08-03,"2017","08","03","17:28Z",0.97,0.97,0.0649999999999999,12,"Aedes","Aedes hexodontus",161695,7.42137975818671e-05,10835.2319587629,0.804123711340206,215
"227","D18","TOOL_087","TOOL","TOOL_087.20170803.0928.S.01",2017-08-03,"2017","08","03","17:28Z",0.97,0.97,0.0649999999999999,15,"Aedes","Aedes sp.",161695,9.27672469773339e-05,10835.2319587629,1.00515463917526,215
"228","D18","TOOL_082","TOOL","TOOL_082.20170803.0947.S.01",2017-08-03,"2017","08","03","17:47Z",0.285,0.285,0.055,7,"Aedes","Aedes hexodontus",161695,4.32913819227558e-05,31204.298245614,1.35087719298246,215
"229","D18","TOOL_082","TOOL","TOOL_082.20170803.0947.S.01",2017-08-03,"2017","08","03","17:47Z",0.285,0.285,0.055,15,"Aedes","Aedes sp.",161695,9.27672469773339e-05,31204.298245614,2.89473684210526,215
